id,lang,prefix,total,good,views,edits,users,admins,ts,loclang,images,loclanglink,activeusers,version,si_mainpage,si_base,si_sitename,si_generator,si_phpversion,si_phpsapi,si_dbtype,si_dbversion,si_rev,si_case,si_rights,si_lang,si_fallback8bitEncoding,si_writeapi,si_timezone,si_timeoffset,si_articlepath,si_scriptpath,si_script,si_variantarticlepath,si_server,si_wikiid,si_time,method,http,status,si_linkprefix,si_linktrail,si_git-hash,si_logo,si_favicon,si_servername,si_git-branch,ratio
47,Romanian,ro,2924749,517227,15059,17163883,715321,18,"2025-10-19 00:12:09",Rom&#226;n&#259;,118695,Limba_rom&#226;n&#259;,2131,1.28.0-wmf.13,"Pagina principalÄƒ",https://ro.wikipedia.org/wiki/Pagina_principal%C4%83,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ro,,,Europe/Chisinau,,/wiki/$1,/w,/w/index.php,,//ro.wikipedia.org,rowiki,,8,200,a,,,,//ro.wikipedia.org/static/images/project-logos/rowiki.png,https://ro.wikipedia.org/static/favicon/wikipedia.ico,ro.wikipedia.org,,0.1768
60,Basque,eu,1017278,473721,9,10412267,179844,12,"2025-10-19 00:12:02",Euskara,0,Euskara,1051,1.28.0-wmf.13,Azala,https://eu.wikipedia.org/wiki/Azala,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,eu,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//eu.wikipedia.org,euwiki,,8,200,a,,,,//eu.wikipedia.org/static/images/project-logos/euwiki.png,https://eu.wikipedia.org/static/favicon/wikipedia.ico,eu.wikipedia.org,,0.4657
199,Serbo-Croatian,sh,4626729,461136,2996,42483171,293457,8,"2025-10-19 00:12:05","Srpskohrvatski / &#1057;&#1088;&#1087;&#1089;&#1082;&#1086;&#1093;&#1088;&#1074;&#1072;&#1090;&#1089;&#1082;&#1080;",9972,Srpskohrvatski_jezik,410,1.28.0-wmf.13,"Glavna stranica",https://sh.wikipedia.org/wiki/Glavna_stranica,Wikipedija,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sh,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//sh.wikipedia.org,shwiki,,8,200,a,,,,//sh.wikipedia.org/static/images/project-logos/shwiki.png,https://sh.wikipedia.org/static/favicon/wikipedia.ico,sh.wikipedia.org,,0.0997
214,"Min Nan",zh-min-nan,1074601,433820,15,3248247,69740,3,"2025-10-19 00:12:00",B&#226;n-l&#226;m-g&#250;,292,B&#226;n-l&#226;m-g&#250;,131,1.28.0-wmf.13,ThÃ¢u-iaÌh,https://zh-min-nan.wikipedia.org/wiki/Th%C3%A2u-ia%CC%8Dh,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nan,,,UTC,,/wiki/$1,/w,/w/index.php,,//zh-min-nan.wikipedia.org,zh_min_nanwiki,,8,200,a,,,,//zh-min-nan.wikipedia.org/static/images/project-logos/zh_min_nanwiki.png,https://zh-min-nan.wikipedia.org/static/favicon/wikipedia.ico,zh-min-nan.wikipedia.org,,0.4037
81,Malay,ms,1165687,433709,4072,6659795,366339,13,"2025-10-19 00:11:58",Bahasa&#32;Melayu,17908,Bahasa_Melayu,3040,1.28.0-wmf.13,"Laman Utama",https://ms.wikipedia.org/wiki/Laman_Utama,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ms,,,UTC,,/wiki/$1,/w,/w/index.php,,//ms.wikipedia.org,mswiki,,8,200,a,,,,//ms.wikipedia.org/static/images/project-logos/mswiki.png,https://ms.wikipedia.org/static/favicon/wikipedia.ico,ms.wikipedia.org,,0.3721
26,Hebrew,he,1619621,384589,29380,41950494,1243475,28,"2025-10-19 00:11:56",&#1506;&#1489;&#1512;&#1497;&#1514;,86173,&#1506;&#1489;&#1512;&#1497;&#1514;,7683,1.28.0-wmf.13,"×¢×ž×•×“ ×¨××©×™",https://he.wikipedia.org/wiki/%D7%A2%D7%9E%D7%95%D7%93_%D7%A8%D7%90%D7%A9%D7%99,×•×™×§×™×¤×“×™×”,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,he,,,Asia/Tel_Aviv,,/wiki/$1,/w,/w/index.php,,//he.wikipedia.org,hewiki,,8,200,a,,,,//he.wikipedia.org/static/images/project-logos/hewiki.png,https://he.wikipedia.org/static/favicon/wikipedia.ico,he.wikipedia.org,,0.2375
51,Esperanto,eo,845601,376630,716972,9191450,243078,12,"2025-10-19 00:11:54",Esperanto,19170,Esperanto,526,1.28.0-wmf.13,Vikipedio:ÄˆefpaÄo,https://eo.wikipedia.org/wiki/Vikipedio:%C4%88efpa%C4%9Do,Vikipedio,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,eo,,,UTC,,/wiki/$1,/w,/w/index.php,,//eo.wikipedia.org,eowiki,,8,200,a,,,,//eo.wikipedia.org/static/images/project-logos/eowiki.png,https://eo.wikipedia.org/static/favicon/wikipedia.ico,eo.wikipedia.org,,0.4454
69,Armenian,hy,1184935,322750,0,10464152,159144,10,"2025-10-19 00:11:52",&#1344;&#1377;&#1397;&#1381;&#1408;&#1381;&#1398;,12349,&#1344;&#1377;&#1397;&#1381;&#1408;&#1381;&#1398;,751,1.28.0-wmf.13,"Ô³Õ¬Õ­Õ¡Õ¾Õ¸Ö€ Õ§Õ»",https://hy.wikipedia.org/wiki/%D4%B3%D5%AC%D5%AD%D5%A1%D5%BE%D5%B8%D6%80_%D5%A7%D5%BB,ÕŽÕ«Ö„Õ«ÕºÕ¥Õ¤Õ«Õ¡,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,hy,,,UTC,,/wiki/$1,/w,/w/index.php,,//hy.wikipedia.org,hywiki,,8,200,a,,,,//hy.wikipedia.org/static/images/project-logos/hywiki.png,https://hy.wikipedia.org/static/favicon/wikipedia.ico,hy.wikipedia.org,,0.2724
28,Danish,da,975142,311132,467539,12115461,533596,25,"2025-10-19 00:11:49",Dansk,2,Dansk_(sprog),1829,1.28.0-wmf.13,Forside,https://da.wikipedia.org/wiki/Forside,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,da,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//da.wikipedia.org,dawiki,,8,200,a,,,,//da.wikipedia.org/static/images/project-logos/dawiki.png,https://da.wikipedia.org/static/favicon/wikipedia.ico,da.wikipedia.org,,0.3191
88,Uzbek,uz,1140860,309572,0,5755545,207181,10,"2025-10-19 00:11:45",O&#8216;zbek,4007,O&#699;zbek_tili,882,1.28.0-wmf.13,"Bosh Sahifa",https://uz.wikipedia.org/wiki/Bosh_Sahifa,Vikipediya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,uz,,,UTC,,/wiki/$1,/w,/w/index.php,,//uz.wikipedia.org,uzwiki,,8,200,a,,,,//uz.wikipedia.org/static/images/project-logos/uzwiki.png,https://uz.wikipedia.org/static/favicon/wikipedia.ico,uz.wikipedia.org,,0.2713
7,Bulgarian,bg,693048,306177,85,12698896,368634,20,"2025-10-19 00:11:47",&#1041;&#1098;&#1083;&#1075;&#1072;&#1088;&#1089;&#1082;&#1080;,13,&#1041;&#1098;&#1083;&#1075;&#1072;&#1088;&#1089;&#1082;&#1080;&#32;&#1077;&#1079;&#1080;&#1082;,2061,1.28.0-wmf.13,"ÐÐ°Ñ‡Ð°Ð»Ð½Ð° ÑÑ‚Ñ€Ð°Ð½Ð¸Ñ†Ð°",https://bg.wikipedia.org/wiki/%D0%9D%D0%B0%D1%87%D0%B0%D0%BB%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,Ð£Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.21-MariaDB-log,,,,bg,,,UTC,,/wiki/$1,/w,/w/index.php,,//bg.wikipedia.org,bgwiki,,8,200,a,,,,//bg.wikipedia.org/static/images/project-logos/bgwiki.png,https://bg.wikipedia.org/static/favicon/wikipedia.ico,bg.wikipedia.org,,0.4418
56,Welsh,cy,533376,283625,4818,14236603,101108,11,"2025-10-19 00:11:43",Cymraeg,12047,Cymraeg,200,1.28.0-wmf.13,Hafan,https://cy.wikipedia.org/wiki/Hafan,Wicipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,cy,,,UTC,,/wiki/$1,/w,/w/index.php,,//cy.wikipedia.org,cywiki,,8,200,a,,,,//cy.wikipedia.org/static/images/project-logos/cywiki.png,https://cy.wikipedia.org/static/favicon/wikipedia.ico,cy.wikipedia.org,,0.5318
52,"Simple English",simple,909739,274878,89,10554505,1654962,24,"2025-10-19 00:11:41","Simple English",36,Wikipedia:Simple_English_Wikipedia,4923,1.28.0-wmf.13,"Main Page",https://simple.wikipedia.org/wiki/Main_Page,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,en,,,UTC,,/wiki/$1,/w,/w/index.php,,//simple.wikipedia.org,simplewiki,,8,200,a,,,,//simple.wikipedia.org/static/images/project-logos/simplewiki.png,https://simple.wikipedia.org/static/favicon/wikipedia.ico,simple.wikipedia.org,,0.3022
18,Greek,el,732370,259610,4165,11314043,466712,22,"2025-10-19 00:11:32",&#917;&#955;&#955;&#951;&#957;&#953;&#954;&#940;,19458,&#917;&#955;&#955;&#951;&#957;&#953;&#954;&#942;_&#947;&#955;&#974;&#963;&#963;&#945;,2668,1.28.0-wmf.13,Î ÏÎ»Î·:ÎšÏÏÎ¹Î±,https://el.wikipedia.org/wiki/%CE%A0%CF%8D%CE%BB%CE%B7:%CE%9A%CF%8D%CF%81%CE%B9%CE%B1,Î’Î¹ÎºÎ¹Ï€Î±Î¯Î´ÎµÎ¹Î±,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,el,,,UTC,,/wiki/$1,/w,/w/index.php,,//el.wikipedia.org,elwiki,,8,200,a,,,,//el.wikipedia.org/static/images/project-logos/elwiki.png,https://el.wikipedia.org/static/favicon/wikipedia.ico,el.wikipedia.org,,0.3545
87,Belarusian,be,718344,256647,0,5038407,157186,9,"2025-10-19 00:11:36",&#1041;&#1077;&#1083;&#1072;&#1088;&#1091;&#1089;&#1082;&#1072;&#1103;,3543,&#1041;&#1077;&#1083;&#1072;&#1088;&#1091;&#1089;&#1082;&#1072;&#1103;&#32;&#1084;&#1086;&#1074;&#1072;,414,1.28.0-wmf.13,"Ð“Ð°Ð»Ð¾ÑžÐ½Ð°Ñ ÑÑ‚Ð°Ñ€Ð¾Ð½ÐºÐ°",https://be.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%BE%D1%9E%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D0%B0%D1%80%D0%BE%D0%BD%D0%BA%D0%B0,Ð’Ñ–ÐºÑ–Ð¿ÐµÐ´Ñ‹Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,be,,,Europe/Minsk,,/wiki/$1,/w,/w/index.php,,//be.wikipedia.org,bewiki,,8,200,a,,,,//be.wikipedia.org/static/images/project-logos/bewiki.png,https://be.wikipedia.org/static/favicon/wikipedia.ico,be.wikipedia.org,,0.3573
35,Slovak,sk,593755,256114,381,8081715,272464,11,"2025-10-19 00:11:39",Sloven&#269;ina,0,Sloven&#269;ina,1571,1.28.0-wmf.13,"HlavnÃ¡ strÃ¡nka",https://sk.wikipedia.org/wiki/Hlavn%C3%A1_str%C3%A1nka,WikipÃ©dia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sk,,,UTC,,/wiki/$1,/w,/w/index.php,,//sk.wikipedia.org,skwiki,,8,200,a,,,,//sk.wikipedia.org/static/images/project-logos/skwiki.png,https://sk.wikipedia.org/static/favicon/wikipedia.ico,sk.wikipedia.org,,0.4313
14,Estonian,et,601867,255333,140,6990122,212148,36,"2025-10-19 00:11:34",Eesti,669,Eesti_keel,1296,1.28.0-wmf.13,Vikipeedia:Esileht,https://et.wikipedia.org/wiki/Vikipeedia:Esileht,Vikipeedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,et,,,Europe/Tallinn,,/wiki/$1,/w,/w/index.php,,//et.wikipedia.org,etwiki,,8,200,a,,,,//et.wikipedia.org/static/images/project-logos/etwiki.png,https://et.wikipedia.org/static/favicon/wikipedia.ico,et.wikipedia.org,,0.4242
309,"South Azerbaijani",azb,579709,244334,,1579414,58144,4,"2025-10-19 00:11:30",&#1578;&#1734;&#1585;&#1705;&#1580;&#1607;,506,,138,1.28.0-wmf.13,"Ø¢Ù†Ø§ ØµÙØ­Ù‡",https://azb.wikipedia.org/wiki/%D8%A2%D9%86%D8%A7_%D8%B5%D9%81%D8%AD%D9%87,ÙˆÛŒÚ©ÛŒâ€ŒÙ¾Ø¯ÛŒØ§,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,azb,,,UTC,,/wiki/$1,/w,/w/index.php,,//azb.wikipedia.org,azbwiki,,8,200,a,,,,//azb.wikipedia.org/static/images/project-logos/azbwiki.png,https://azb.wikipedia.org/static/favicon/wikipedia.ico,azb.wikipedia.org,,0.4215
43,Kazakh,kk,654492,240433,0,3507596,169449,15,"2025-10-19 00:11:28",&#1178;&#1072;&#1079;&#1072;&#1179;&#1096;&#1072;,8593,&#1178;&#1072;&#1079;&#1072;&#1179;&#32;&#1090;&#1110;&#1083;&#1110;,430,1.28.0-wmf.13,"Ð‘Ð°ÑÑ‚Ñ‹ Ð±ÐµÑ‚",https://kk.wikipedia.org/wiki/%D0%91%D0%B0%D1%81%D1%82%D1%8B_%D0%B1%D0%B5%D1%82,Ð£Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,kk,,,Asia/Almaty,,/wiki/$1,/w,/w/index.php,,//kk.wikipedia.org,kkwiki,,8,200,a,,,,//kk.wikipedia.org/static/images/project-logos/kkwiki.png,https://kk.wikipedia.org/static/favicon/wikipedia.ico,kk.wikipedia.org,,0.3674
72,Urdu,ur,2289654,233663,1,9132497,200356,8,"2025-10-19 00:11:19",&#1575;&#1585;&#1583;&#1608;,8226,&#1575;&#1585;&#1583;&#1608;,466,1.28.0-wmf.13,"ØµÙØ­Û‚ Ø§ÙˆÙ„",https://ur.wikipedia.org/wiki/%D8%B5%D9%81%D8%AD%DB%82_%D8%A7%D9%88%D9%84,ÙˆÛŒÚ©ÛŒÙ¾ÛŒÚˆÛŒØ§,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ur,,,UTC,,/wiki/$1,/w,/w/index.php,,//ur.wikipedia.org,urwiki,,8,200,a,,,,//ur.wikipedia.org/static/images/project-logos/urwiki.png,https://ur.wikipedia.org/static/favicon/wikipedia.ico,ur.wikipedia.org,,0.1021
304,Minangkabau,min,473685,228655,,3186642,22144,5,"2025-10-19 00:00:01","Baso Minangkabau",180,,88,1.28.0-wmf.13,"Laman Utamo",https://min.wikipedia.org/wiki/Laman_Utamo,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,min,,,Asia/Jakarta,,/wiki/$1,/w,/w/index.php,,//min.wikipedia.org,minwiki,,8,200,a,,,,//min.wikipedia.org/static/images/project-logos/minwiki.png,https://min.wikipedia.org/static/favicon/wikipedia.ico,min.wikipedia.org,,0.4827
37,Croatian,hr,491145,228077,6276,7301250,337223,14,"2025-10-19 00:11:26",Hrvatski,21124,Hrvatski_jezik,1296,1.28.0-wmf.13,"Glavna stranica",https://hr.wikipedia.org/wiki/Glavna_stranica,Wikipedija,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,hr,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//hr.wikipedia.org,hrwiki,,8,200,a,,,,//hr.wikipedia.org/static/images/project-logos/hrwiki.png,https://hr.wikipedia.org/static/favicon/wikipedia.ico,hr.wikipedia.org,,0.4644
11,Galician,gl,557396,227174,17,7199835,159199,6,"2025-10-19 00:11:21",Galego,36,Lingua_galega,508,1.28.0-wmf.13,Portada,https://gl.wikipedia.org/wiki/Portada,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,gl,,,UTC,,/wiki/$1,/w,/w/index.php,,//gl.wikipedia.org,glwiki,,8,200,a,,,,//gl.wikipedia.org/static/images/project-logos/glwiki.png,https://gl.wikipedia.org/static/favicon/wikipedia.ico,gl.wikipedia.org,,0.4076
58,Lithuanian,lt,558189,223762,20,7658951,203635,9,"2025-10-19 00:11:24",Lietuvi&#371;,26853,"Lietuvi&#371; kalba",818,1.28.0-wmf.13,"Pagrindinis puslapis",https://lt.wikipedia.org/wiki/Pagrindinis_puslapis,Vikipedija,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lt,,,Europe/Vilnius,,/wiki/$1,/w,/w/index.php,,//lt.wikipedia.org,ltwiki,,8,200,a,,,,//lt.wikipedia.org/static/images/project-logos/ltwiki.png,https://lt.wikipedia.org/static/favicon/wikipedia.ico,lt.wikipedia.org,,0.4009
116,Azerbaijani,az,630962,208297,0,8335445,321429,12,"2025-10-19 00:11:17",Az&#601;rbaycanca,14849,&#65;&#122;&#601;&#114;&#98;&#97;&#121;&#99;&#97;&#110;&#32;&#100;&#105;&#108;&#105;,1164,1.28.0-wmf.13,"Ana sÉ™hifÉ™",https://az.wikipedia.org/wiki/Ana_s%C9%99hif%C9%99,Vikipediya,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,az,,,UTC,,/wiki/$1,/w,/w/index.php,,//az.wikipedia.org,azwiki,,8,200,a,,,,//az.wikipedia.org/static/images/project-logos/azwiki.png,https://az.wikipedia.org/static/favicon/wikipedia.ico,az.wikipedia.org,,0.3301
19,Slovenian,sl,496924,195385,14648,6514983,246867,22,"2025-10-19 00:11:15",Sloven&#353;&#269;ina,8755,Sloven&#353;&#269;ina,788,1.28.0-wmf.13,"Glavna stran",https://sl.wikipedia.org/wiki/Glavna_stran,Wikipedija,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,sl,,,Europe/Ljubljana,,/wiki/$1,/w,/w/index.php,,//sl.wikipedia.org,slwiki,,8,200,a,,,,//sl.wikipedia.org/static/images/project-logos/slwiki.png,https://sl.wikipedia.org/static/favicon/wikipedia.ico,sl.wikipedia.org,,0.3932
65,Georgian,ka,517679,185912,0,4886731,173021,6,"2025-10-19 00:11:10",&#4325;&#4304;&#4320;&#4311;&#4323;&#4314;&#4312;,15830,&#4325;&#4304;&#4320;&#4311;&#4323;&#4314;&#4312;&#32;&#4308;&#4316;&#4304;,466,1.28.0-wmf.13,"áƒ›áƒ—áƒáƒ•áƒáƒ áƒ˜ áƒ’áƒ•áƒ”áƒ áƒ“áƒ˜",https://ka.wikipedia.org/wiki/%E1%83%9B%E1%83%97%E1%83%90%E1%83%95%E1%83%90%E1%83%A0%E1%83%98_%E1%83%92%E1%83%95%E1%83%94%E1%83%A0%E1%83%93%E1%83%98,áƒ•áƒ˜áƒ™áƒ˜áƒžáƒ”áƒ“áƒ˜áƒ,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ka,,,UTC,,/wiki/$1,/w,/w/index.php,,//ka.wikipedia.org,kawiki,,8,200,a,,,,//ka.wikipedia.org/static/images/project-logos/kawiki.png,https://ka.wikipedia.org/static/favicon/wikipedia.ico,ka.wikipedia.org,,0.3591
336,Ladin,lld,187811,180799,,242874,11193,3,"2025-10-19 00:11:13",Ladin,4,,39,,"Plata prinzipala",https://lld.wikipedia.org/wiki/Plata_prinzipala,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,lld,,,Europe/Rome,,/wiki/$1,/w,/w/index.php,,//lld.wikipedia.org,lldwiki,,8,200,,,,,//lld.wikipedia.org/static/images/project-logos/lldwiki.png,https://lld.wikipedia.org/static/favicon/wikipedia.ico,lld.wikipedia.org,,0.9627
31,Tamil,ta,605794,177656,10,4357415,248204,32,"2025-10-19 00:11:06",&#2980;&#2990;&#3007;&#2996;&#3021;,9518,&#2980;&#2990;&#3007;&#2996;&#3021;,717,1.28.0-wmf.13,"à®®à¯à®¤à®±à¯ à®ªà®•à¯à®•à®®à¯",https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AF%81%E0%AE%A4%E0%AE%B1%E0%AF%8D_%E0%AE%AA%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D,à®µà®¿à®•à¯à®•à®¿à®ªà¯à®ªà¯€à®Ÿà®¿à®¯à®¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,ta,,,UTC,,/wiki/$1,/w,/w/index.php,,//ta.wikipedia.org,tawiki,,8,200,a,,,,//ta.wikipedia.org/static/images/project-logos/tawiki.png,https://ta.wikipedia.org/static/favicon/wikipedia.ico,ta.wikipedia.org,,0.2933
57,Thai,th,1147010,176950,16,12588568,513798,20,"2025-10-19 00:11:04",&#3652;&#3607;&#3618;,6071,&#3616;&#3634;&#3625;&#3634;&#3652;&#3607;&#3618;,3582,1.28.0-wmf.13,à¸«à¸™à¹‰à¸²à¸«à¸¥à¸±à¸,https://th.wikipedia.org/wiki/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%81,à¸§à¸´à¸à¸´à¸žà¸µà¹€à¸”à¸µà¸¢,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,th,,,Asia/Bangkok,,/wiki/$1,/w,/w/index.php,,//th.wikipedia.org,thwiki,,8,200,a,,,,//th.wikipedia.org/static/images/project-logos/thwiki.png,https://th.wikipedia.org/static/favicon/wikipedia.ico,th.wikipedia.org,,0.1543
83,"Norwegian (Nynorsk)",nn,398147,176752,0,3619364,146677,14,"2025-10-19 00:11:08",Nynorsk,10,Nynorsk,204,1.28.0-wmf.13,Hovudside,https://nn.wikipedia.org/wiki/Hovudside,Wikipedia,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,nn,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//nn.wikipedia.org,nnwiki,,8,200,a,,,,//nn.wikipedia.org/static/images/project-logos/nnwiki.png,https://nn.wikipedia.org/static/favicon/wikipedia.ico,nn.wikipedia.org,,0.4439
93,Bengali,bn,1363099,176588,0,8531300,507579,15,"2025-10-19 00:11:02",&#2476;&#2494;&#2434;&#2482;&#2494;,20811,&#2476;&#2494;&#2434;&#2482;&#2494;_&#2477;&#2494;&#2487;&#2494;,2470,1.28.0-wmf.13,"à¦ªà§à¦°à¦§à¦¾à¦¨ à¦ªà¦¾à¦¤à¦¾",https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8_%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE,à¦‰à¦‡à¦•à¦¿à¦ªà¦¿à¦¡à¦¿à¦¯à¦¼à¦¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,bn,,,UTC,,/wiki/$1,/w,/w/index.php,,//bn.wikipedia.org,bnwiki,,8,200,a,,,,//bn.wikipedia.org/static/images/project-logos/bnwiki.png,https://bn.wikipedia.org/static/favicon/wikipedia.ico,bn.wikipedia.org,,0.1295
30,Hindi,hi,1381372,166959,8065,6475607,872940,7,"2025-10-19 00:11:00",&#2361;&#2367;&#2344;&#2381;&#2342;&#2368;,4640,&#2361;&#2367;&#2344;&#2381;&#2342;&#2368;,1442,1.28.0-wmf.13,à¤®à¥à¤–à¤ªà¥ƒà¤·à¥à¤ ,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A4%AA%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A0,à¤µà¤¿à¤•à¤¿à¤ªà¥€à¤¡à¤¿à¤¯à¤¾,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,hi,,,UTC,,/wiki/$1,/w,/w/index.php,,//hi.wikipedia.org,hiwiki,,8,200,a,,,,//hi.wikipedia.org/static/images/project-logos/hiwiki.png,https://hi.wikipedia.org/static/favicon/wikipedia.ico,hi.wikipedia.org,,0.1209
100,Macedonian,mk,589003,155747,0,5449926,126026,12,"2025-10-19 00:10:57",&#1052;&#1072;&#1082;&#1077;&#1076;&#1086;&#1085;&#1089;&#1082;&#1080;,9760,&#1052;&#1072;&#1082;&#1077;&#1076;&#1086;&#1085;&#1089;&#1082;&#1080;_&#1112;&#1072;&#1079;&#1080;&#1082;,347,1.28.0-wmf.13,"Ð“Ð»Ð°Ð²Ð½Ð° ÑÑ‚Ñ€Ð°Ð½Ð¸Ñ†Ð°",https://mk.wikipedia.org/wiki/%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,Ð’Ð¸ÐºÐ¸Ð¿ÐµÐ´Ð¸Ñ˜Ð°,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,mk,,,Europe/Berlin,,/wiki/$1,/w,/w/index.php,,//mk.wikipedia.org,mkwiki,,8,200,a,,,,//mk.wikipedia.org/static/images/project-logos/mkwiki.png,https://mk.wikipedia.org/static/favicon/wikipedia.ico,mk.wikipedia.org,,0.2644
235,Cantonese,zh-yue,332098,147151,0,2331051,309377,11,"2025-10-19 00:10:55",&#31925;&#35486;,3002,&#31925;&#35486;,973,1.28.0-wmf.13,é ­ç‰ˆ,https://zh-yue.wikipedia.org/wiki/%E9%A0%AD%E7%89%88,ç¶­åŸºç™¾ç§‘,"MediaWiki 1.45.0-wmf.23",8.1.31,fpm-fcgi,mysql,10.6.20-MariaDB-log,,,,yue,,,UTC,,/wiki/$1,/w,/w/index.php,,//zh-yue.wikipedia.org,zh_yuewiki,,8,200,a,,,,//zh-yue.wikipedia.org/static/images/project-logos/zh_yuewiki.png,https://zh-yue.wikipedia.org/static/favicon/wikipedia.ico,zh-yue.wikipedia.org,,0.4431
